,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
1863,Dammam,West Beach District,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000,‏دور ارضي بحي الشاطئ الغربي يتكون من ثلاث غرف نوم ‏ومقلط ومجلس وغرفة شغالة واربع دورات مياه مطبخ خارجي وداخلي حوش كراج سيارة مكيفة بالكامل تكييف مركزي بدون أثاث
1864,Dammam,Al-Manar Naghbarhad,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000,"فيلا جديدة للايجار بحي المنار  موقع ممتاز
الواجهة حجر ورخام 
قريبة من الخدمات وقريبة من النخيل مول 
تتكون من
الدور الارضي 
مجلس رجال
مقلط
مطبخ


صالة كبيرة وصالة صغيرة


غرفة نساء
دورتين مياه
مدخل سيارة
حوش بمساحة 70متر
مستودع خارجي
دورة مياه خارجية
..."
1865,Dammam,Al-Manar Naghbarhad,North,300,3,7,4,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,60000,"التواصل على الواتساب فقط 🚫

دبلكس للايجار / المنار

60 الف بالسنه 

نظام الدفع كل 6 شهور 
 عمره 3 سنوات 
مكيفات سبليت مركبه / طقم مطبخ راكب 

حوش / كراج 
مجلس /غرفة طعام 
صالة

الدور الاول 

2 ماستر / 2 عادي 
صالة 

ملحق 
مستودع / غرفة غسيل 
غرفة ما..."
1866,Dammam,Al Khalidiya: North District,North,400,4,5,1,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,75000,فيلا للايجار بحي الارجان
1867,Dammam,Al Faisaliah neighborhood,North,180,0,3,4,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,65000,"يقع المجمع في مدينة الدمام حي الفيصلية على بعد دقيقة واحدة من طريق الملك فهد والذي يصل الخبر بالدمام والمطار الدولي ، يحيط بالمجمع مجموعة من المشاريع القائمة والواعدة كما يسهل الوصول إليه من الطرق الرئيسية 
للتواصل على الرقم 0593711174"
1868,Dammam,West Beach District,East,1000,9,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,165000,Luxury Villa
1869,Dammam,Al-Manar Naghbarhad,South,300,2,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,50000,"للايجار فيلا دبلكس منفصل مساحه300متر شارع 30جنوب يتكون من مجلس ومقلط وصاله نسا وحوش وكراج 2دوره مياه
الدور الاول 4غرف نوم 💤 وصاله منهم 2ماستر روم 
الملحق غرفه مع حمام 🛀 وغرفه شغاله وغرفه غسيل 
جميع المكيفات راكبه سبلت جري مطبخ راكب غرفه سايق 
السعر..."
1870,Dammam,Al-Manar Naghbarhad,the West,280,3,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,55000,"فيلا دوبلكس  مستقلة على واجهه غربيه بحي الفيصلية المنار /بالدمام مكونة من
الدور الارضي كراج سيارة مع غرفة سائق مدخل رئيسي للرجال ومدخليين جانبيين للنساء ومدخل مستقل للمطبخ . مجلس رجال مع مقلط ودورة مياة وصالة  داخلية كبيرة ومجلس نساء ومطبخ جاهز مع مس..."
1871,Dammam,torch district,North,256,0,5,5,2,0,1,0,1,0,1,1,0,1,0,1,1,0,0,75000,"فيلا دبلكس جديده
ثلاث ادوار ولها سطحين
بها ٥ مكيفات سبليت جديدة
الدور الأرضي: مجلس ودورة مياه + غرفة طعام + صالة كبيره ودورة مياه +مطبخ 
الدور الاول: غرفة نوم ماستر كبيرة مع حمام ولها صاله خاصة وممكن تكون غرفة ملابس + غرفة ماستر+ غرفة + صالة وحمام
ال..."
1872,Dammam,torch district,Northwest,300,0,4,5,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,130000,"مطل على حديقة الحي
قريبه من المسجد والنادي الرياضي والمحلات التجارية والحديقة مشي على الأقدام
سطح
انترنت جميع الغرف

واتز:
0557714341"
1873,Dammam,East Beach neighborhood,East,375,8,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000,"للايجار دبلكس منفصل دورين وملحق.حي الشاطئ الشرقي المجاور اﻻول.
مجلس ومقلط وصاله ومطبخين و2دوره مياه.
مجدد بالكامل.ايجار سنوي.
  (65) الف . (قابل للتفاوض)"
1874,Dammam,East Beach neighborhood,South,375,12,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,55000,"للايجار دبلكس مجدد دورين وملحق وسطحين حي الشاطئ الشرقي مجاوره (3) بالدمام مكون :
الدور الارضي ( مدخلين مجلس رجال ومقلط وصاله ومجلس نساء مدخل من الحوش و مطبخين راكبه و 3 حمام وقبه فوق الصاله من السطح و غرفه سائق مع حمام وكراج  وحوش من الجهتين .
الدور ..."
1875,Dammam,West Beach District,North,375,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,60000,"للايجار دبلكس دورين وملحق مجدد حي الشاطئ مجاوره  الرابعه بالدمام مكون من :-
الدور الارضي /   مجلس رجال ومقلط وصاله ومجلس نساء ومطبخ راكب و2حمام و كراج وغرفه سائق مع حمام وحوش .
الدور العلوي / 4 غرف نوم (واحده نوم ماستر ) و3حمام .
السطح  / ملحق غرفه و..."
1876,Dammam,King Fahd Suburb District,East,250,0,7,5,3,1,1,0,0,1,1,1,0,1,0,1,1,0,0,50000,
1877,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
٢صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه
مطبخ
ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1878,Dammam,Hamra district,North,500,18,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000,"للايجار فيلا دورين وملحق منفصله ومجدده مع (7) مكيفات سبليت  حيي  الحمراء(المباركيه) .مكونه من :-
الدور الارضي ( مجاس رجال وصاله وحمام مع مغاسل رجال .
————— ومجلس نساء وحمام ومغاسل للنساء .ومدخل ثاني للنساء عن طريق الصاله .
الدور العلوي( 6 غرف نوم {2ن..."
1879,Dammam,Knife District,East,400,5,5,5,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,75000,"فيلا للإيجار
مكيفات سبلت جاهزه ومطبخ راكب
للاستفسار
مكتب عقار حلول الجزيرة العقاري
0508443330
0537343385"
1880,Dammam,Hamra district,North East,1200,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,150000,"للايجار فيلا تجاريه  ركنيه على (3)شوارع خلفها مواقف 15 سياره 
 تصلح مقر شركه ومكاتب وسكن  او مدرسه او معهد مكونه من :-(12) غرفه (6) حمام ومطبخ راكب وغرفه سائق وخادمه  وكراج سياره وحوش كبير .
ايجار سنوي (150) الف ريال  دفعتين او (4) دفعات .
والصيانه ع..."
1881,Dammam,West Beach District,the West,500,17,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000,"للايجار فيلا دورين وملحق حي الشاطئ الغربي مجاوره السادسه بالدمام مكونه من :-
الدور الارضي ( 3 مداخل و مجلس كبير ومقلط وصاله كبيره وغرفه طعام ومطبخين وغرفه سائق مع حمام وكراج سياره وحوش .
الدور العلوي( 5 غرف نوم (2غرف نوم ماستر و 3 غرف نوم مع حمام وصا..."
1882,Dammam,King Fahd Suburb District,North,250,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,دوبلكسات لايجار في ضاحيه المللك فهد وتوجود دوبلكسات مساحه كبيره لايجار
1883,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
٢صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه
مطبخ
ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1884,Dammam,Al-Manar Naghbarhad,North,300,0,7,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,50000,دبلكس متصل
1885,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
٢صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه
مطبخ
ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1886,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
٢صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه
مطبخ
ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1887,Dammam,Badr neighborhood,East,283,2,7,5,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,35000,دفع مقدماً
1888,Dammam,Hope District,the West,187,0,4,5,2,0,1,1,1,0,1,0,0,1,0,1,0,0,0,35000,"موقع الدوبلكس في مشروع نساج تاون ١
يجاور خط الرياض و ابوحدريه.. ٢٠كم من مطار الدمام..٥ دقائق لمول ويست اڤينيوز  ١٥ دقيقه لوسط الدمام و الظهران.. أقرب حي للمشروع حي طيبه والمنار
العقار جديد لم يسكن من قبل.. السعر يشمل التكييف
٤ غرف نوم، منها غرفتين بح..."
1889,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
٢صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه
مطبخ
ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1890,Dammam,Al Anwar District,East,280,0,6,5,2,0,1,1,1,0,0,0,0,1,0,1,1,0,0,40000,"فيلا دبلكس حي العروبه مقابل حي الفرسان للإجار مني أنا المالك مباشره (الدمام) 
٠٥٥٥٠٨٥٢٥٠
يفضل واتساب"
1891,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
٢صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه
مطبخ
ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1892,Dammam,torch district,North,300,3,4,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000,"فله دبلكس...حي (الشعله) واحة السمحانية (خلف هرفي)
٤غرف نوم ومجلس نساء +مجلس رجال و٢صاله ومغلط ومطبخ راكب وجميع المكيفات راكبه م عدا المجلس..
مكتب النبلاء للخدمات العقارية 🏘️🏠🏚️"
1893,Dammam,King Fahd Suburb District,North,370,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000,"دور ارضي مجلس رجال ومقلط طعام وصاله وغرفة حريم ومطبخ و٢ دورات مياه 
الدور الثاني صاله و ٤ غرف نوم ٢ ماستر و٢ عادي و٣ دورات مياه 
الدور الثالث غرفت غسيل وسطح"
1894,Dammam,torch district,East,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000,"فيلا دبلكس للإيجار ؛مساحة البيت ٣٧٥،،
دورين مع ملحق 
صاله طعام 
مجلس للرجال والنساء ( مكيف مركزي ) 
2صاله ( مكيف مركزي) 
٥ غرف نوم ( غرفه الماستر مكيف مركزي، باقي الغرف سبلت)
٦ دورات مياه 
مطبخ ومخزن ،،،يوجد غرفه سائق مع دوره مياه"
1895,Dammam,torch district,North East,400,0,5,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000,"تم تأجيير الفيلا



بسم الله الرحمن الرحيم

للايجار فيلا دوبلكس في الفاخرية ٢ 

٤ غرف ماستر 

٢ صاله

مجلس 

غرفة طعام

مجلس نساء

مطبخ

٧ دورات مياه

مطلوب ٧٠ الف على دفعتين

او

٦٥ الف دفعه واحدة"
1896,Dammam,East Beach neighborhood,East,450,12,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000,"المساحة: ٤٥٠م
عمر العقار: ١٢ سنة
مدام بالكامل مقبل شركة IDS
خمس غرف نوم..صالتين..مجلس..غرفة غسيل..غرفة شغالات..غرفة سواق
٦ دورات مياه..
بناء خاص وممتاز
الموقع:رائع جدا مطل على الواجهة البحرية الشرقية..
السعر الادنى: ١٠٠ الف  ريال/سنويا"
1897,Dammam,good neighborhood,South,375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000,فله للايجار بالسنه بحي طيبة مقابل مسجد طيبة
1898,Dammam,Hamra district,North East,600,26,7,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,85000,بيت للايجار
1899,Dammam,seagull nagbarhad,East,200,6,3,5,2,1,1,0,1,1,1,0,0,1,0,0,1,0,0,70000,"الدور الارضي
صاله و مجلس و دورتين مياه ومطبخ

الدور الاول
غرفه ماستر بدورة مياه
و غرفتين و دورة مياه

الدور الثاني

غرفه ودورة مياه والسطح


الفله مأثثه بالكامل تقريب

الموقع أمام المسجد

في حال تسجيل عقد لا مانع من المناقشه على قيمة الاجار بالمعقول"
1900,Dammam,dew district,North,455,0,5,5,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,80000,"فيلا للايجار حي الندى مساحه ٤٥٥متر السعر ٨٠الف....
البيت يتكون من.الارضي...
مجلس رجال مجلس حريم صاله مطبخ مقلط حمامين حوش كراج ديوانيه...
الأول...
٤غرف نوم منها ٢ماستر واثنين بدورة مياه وصاله...
الثاتي..
غرفتين نوم وصاله وحمامين..."
1901,Dammam,torch district,North,300,0,7,5,4,1,1,1,1,0,1,1,0,1,1,1,1,0,0,85000,"دبلكس مساحة 300 متر بناء شخصي الموقع حي الشعله واحه السمحانيه 
مكون من 
الدور الارضي
 (مجلس و دورة مياه+صاله طعام +صاله معيشه ودورة مياه+مطبخ الداخلي  +مطبخ خارجي +غرفه عامله منزليه مع دورة مياه + حوش وكراج سياره )
الدور الاول 
( غرفه رئسيه مع دوره م..."
